Date,Close,High,Low,Open,Volume,Target,Lag_1,Volatility
2023-01-30,19.143901824951172,20.120976822256097,19.131912122534917,19.9311576524384,488611000,19.51854705810547,19.51854705810547,0.9890646997211796
2023-01-31,19.51854705810547,19.66840499507916,18.932101613384226,19.151893127242506,498017000,20.923219680786133,20.923219680786133,0.7363033816949347
2023-02-01,20.923219680786133,21.17198313820513,19.59247705157619,19.672401413641385,660477000,21.688499450683594,21.688499450683594,1.579506086628939
2023-02-02,21.688499450683594,21.9282725858749,20.680453394885557,20.980169337487816,564276000,21.080076217651367,21.080076217651367,1.2478191909893432
2023-02-03,21.080076217651367,21.724467618801246,20.769369063404362,20.98017026385682,429366000,21.06907844543457,21.06907844543457,0.9550985553968836
2023-02-06,21.06907844543457,21.549623050522936,20.766363279545104,20.78634484337185,452197000,22.152057647705078,22.152057647705078,0.783259770977832
2023-02-07,22.152057647705078,22.237976861670433,21.13002316806091,21.36180439165593,664150000,22.18402862548828,22.18402862548828,1.1079536936095238
2023-02-08,22.18402862548828,22.85639335249941,21.987214177175577,22.365855944634315,559651000,22.315902709960938,22.315902709960938,0.8691791753238327
2023-02-09,22.315902709960938,22.99825818396335,22.099108610512882,22.584649646952737,523876000,21.244916915893555,21.244916915893555,0.8991495734504689
2023-02-10,21.244916915893555,22.057148851622582,20.791347102373106,21.669516693052636,550737000,21.76742172241211,21.76742172241211,1.2658017492494764
2023-02-13,21.76742172241211,22.027176385632682,20.94220165152023,21.51765784303239,474919000,22.94930648803711,22.94930648803711,1.0849747341124534
2023-02-14,22.94930648803711,23.027231939405723,21.34582082769537,21.55762050476707,675474000,22.74250030517578,22.74250030517578,1.6814111117103536
2023-02-15,22.74250030517578,22.8334139631762,22.08512271870245,22.52770321112583,420575000,21.981218338012695,21.981218338012695,0.748291244473748
2023-02-16,21.981218338012695,22.528699142465786,21.90628841868297,22.11209321186156,412026000,21.367799758911133,21.367799758911133,0.6224107237828171
2023-02-17,21.367799758911133,21.719466582327403,20.95518972612229,21.6105702785936,465888000,20.6354923248291,20.6354923248291,0.7642768562051145
2023-02-21,20.6354923248291,21.47369869665402,20.59852661530796,20.98016579111472,410015000,20.73439598083496,20.73439598083496,0.875172081346058
2023-02-22,20.73439598083496,21.08406576035755,20.4017103416979,20.68744139727838,513184000,23.641651153564453,23.641651153564453,0.6823554186596503
2023-02-23,23.641651153564453,23.865440536709627,23.003254689456554,23.417863675966604,1117995000,23.264005661010742,23.264005661010742,0.8621858472530732
2023-02-24,23.264005661010742,23.451829726072322,22.925327050973003,23.203064357889673,589716000,23.478803634643555,23.478803634643555,0.5265026750993194
2023-02-27,23.478803634643555,23.857445393658914,23.431849045761055,23.64764464547648,452994000,23.194072723388672,23.194072723388672,0.4255963478978586
2023-02-28,23.194072723388672,23.80249869803318,23.184081939450895,23.349925522833068,455963000,22.67656135559082,22.67656135559082,0.6184167585822848
2023-03-01,22.67656135559082,23.23403488033145,22.48674027986424,23.170094246932813,460026000,23.29197883605957,23.29197883605957,0.7472946004672103
2023-03-02,23.29197883605957,23.35791648305723,22.410811925677443,22.466760694671414,389415000,23.867433547973633,23.867433547973633,0.947104557379788
2023-03-03,23.867433547973633,23.877424330912085,23.108151194574255,23.29797225931085,412393000,23.531755447387695,23.531755447387695,0.76927313633783
2023-03-06,23.531755447387695,24.22509834243002,23.464817383551697,23.86843706344506,437429000,23.269956588745117,23.269956588745117,0.7602809588783224
2023-03-07,23.269956588745117,24.106307975293905,23.222992119971778,23.581715125917633,515154000,24.162267684936523,24.162267684936523,0.8833158553221274
2023-03-08,24.162267684936523,24.181253972682587,23.405854133603068,23.468805055531643,513573000,23.417842864990234,23.417842864990234,0.7753998390795189
2023-03-09,23.417842864990234,24.435053778962832,23.364882526093854,24.156268710129314,501257000,22.947208404541016,22.947208404541016,1.0701712528689775
2023-03-10,22.947208404541016,23.608696186782492,22.7083932455894,23.390864666951877,474866000,22.948205947875977,22.948205947875977,0.9003029411930932
2023-03-13,22.948205947875977,23.279949451928704,22.279725558137223,22.734372955848883,421890000,24.044357299804688,24.044357299804688,1.0002238937914818
2023-03-14,24.044357299804688,24.20023657851362,23.441823824071836,23.47779713815602,474910000,24.209230422973633,24.209230422973633,0.7584127544417854
2023-03-15,24.209230422973633,24.26718414675934,23.341902860231983,23.742591262461122,524486000,25.521209716796875,25.521209716796875,0.9252812865273583
2023-03-16,25.521209716796875,25.568172276922425,23.875484642486136,24.00838291285319,583253000,25.70507049560547,25.70507049560547,1.6926876344362896
2023-03-17,25.70507049560547,26.37854811527238,25.648113542090044,25.961871359937923,848547000,25.87993049621582,25.87993049621582,0.7304345731823361
2023-03-20,25.87993049621582,26.003834961276322,25.110526688397965,25.595151486521146,432747000,26.178701400756836,26.178701400756836,0.8933082728783575
2023-03-21,26.178701400756836,26.371552664422822,25.361336269568945,26.159717020816753,547408000,26.447494506835938,26.447494506835938,1.0102163948538774
2023-03-22,26.447494506835938,27.567626309324265,26.216672572959897,26.404526646779992,797295000,27.169933319091797,27.169933319091797,1.3509537363643673
2023-03-23,27.169933319091797,27.477695255263573,26.66932202581043,27.093991987859635,564889000,26.75825309753418,26.75825309753418,0.8083732294531423
2023-03-24,26.75825309753418,27.145952994008773,26.33458179234645,27.010058676139064,454920000,26.51044464111328,26.51044464111328,0.8113712016623218
2023-03-27,26.51044464111328,26.979081135465893,26.34457288746432,26.81620731669709,361026000,26.38953971862793,26.38953971862793,0.6345082480015733
2023-03-28,26.38953971862793,26.492460563723153,25.82997409067337,26.42651170992459,356104000,26.963096618652344,26.963096618652344,0.6624864730497819
2023-03-29,26.963096618652344,27.05702366614578,26.576397269802417,26.804221294380273,393694000,27.361783981323242,27.361783981323242,0.48062639634336435
2023-03-30,27.361783981323242,27.47769523664997,27.08100155357142,27.207903966277037,364516000,27.75547981262207,27.75547981262207,0.3966936830785528
2023-03-31,27.75547981262207,27.812434858242728,27.08399956957691,27.11897230037396,433933000,27.943334579467773,27.943334579467773,0.7284352886658176
2023-04-03,27.943334579467773,27.978307311137023,27.314822179920686,27.487688485526352,398716000,27.431730270385742,27.431730270385742,0.663485131216337
2023-04-04,27.431730270385742,27.978307373761556,27.285843473418648,27.944333318386548,368592000,26.860170364379883,26.860170364379883,0.6924639003429078
2023-04-05,26.860170364379883,26.9770783743018,26.374546906005477,26.808210613568825,515015000,27.016054153442383,27.016054153442383,0.6025314682963234
2023-04-06,27.016054153442383,27.05902010799569,26.406526131732786,26.56340408671622,397654000,27.55763053894043,27.55763053894043,0.6524939762629032
2023-04-10,27.55763053894043,27.59959781175058,26.648335816312407,26.802215816616297,395279000,27.147951126098633,27.147951126098633,0.9512619954381734
2023-04-11,27.147951126098633,27.768470288811887,27.104983266832733,27.702521438327167,314378000,26.47447395324707,26.47447395324707,0.6634870219791544
2023-04-12,26.47447395324707,27.446719698838795,26.42750948196734,27.34879605082514,446259000,26.44249725341797,26.44249725341797,1.0192102168714534
2023-04-13,26.44249725341797,26.866168547855672,26.308602197594585,26.71328720589751,353615000,26.737266540527344,26.737266540527344,0.5575663502610873
2023-04-14,26.737266540527344,26.86216968687569,26.199683291915306,26.48346363683986,395660000,26.981081008911133,26.981081008911133,0.6624863949603821
2023-04-17,26.981081008911133,26.985077620218803,26.412521597702874,26.544419300210514,321471000,27.645565032958984,27.645565032958984,0.5725560225159292
2023-04-18,27.645565032958984,28.08822261514071,27.335805736591062,27.511669976648836,604812000,27.909358978271484,27.909358978271484,0.7524168785496492
2023-04-19,27.909358978271484,27.97830576142074,27.210901154073433,27.339800915924755,358660000,27.082998275756836,27.082998275756836,0.7674046073473058
2023-04-20,27.082998275756836,28.008281349677112,26.979078769754505,27.649558365783953,427713000,27.097991943359375,27.097991943359375,1.0292025799226074
2023-04-21,27.097991943359375,27.161943448754613,26.70130011692587,26.93112149167153,345103000,27.021045684814453,27.021045684814453,0.4606433318287415
2023-04-24,27.021045684814453,27.344794031132437,26.650332873232248,26.992068827015686,339282000,26.220670700073242,26.220670700073242,0.6944611579001894
2023-04-25,26.220670700073242,27.225891884852338,26.20468425381091,27.05702218157695,378527000,26.935117721557617,26.935117721557617,1.0212076310414275
2023-04-26,26.935117721557617,27.30882854874125,26.684312709348273,26.981083520552,406337000,27.204906463623047,27.204906463623047,0.6245158393929771
2023-04-27,27.204906463623047,27.473699061924297,26.60437225664509,27.341801359540217,377161000,27.727500915527344,27.727500915527344,0.8693268052792078
2023-04-28,27.727500915527344,27.736492814146462,27.050024820075873,27.203906737499796,292216000,28.887601852416992,28.887601852416992,0.6864679940705898
2023-05-01,28.887601852416992,29.035487906164658,27.75847815742974,27.818431138842723,570329000,28.18814468383789,28.18814468383789,1.277009748734919
2023-05-02,28.18814468383789,28.813661076080667,28.061244169034357,28.657781792690272,402730000,27.780460357666016,27.780460357666016,0.7524169070463103
2023-05-03,27.780460357666016,28.345023155759826,27.450716102452205,27.818431023773723,383387000,27.540647506713867,27.540647506713867,0.894307053307621
2023-05-04,27.540647506713867,27.83741639402646,27.21889646264562,27.629577352333005,321850000,28.65778350830078,28.65778350830078,0.6185199313808383
2023-05-05,28.65778350830078,28.73272426646054,27.709519240310883,27.804444962995024,361494000,29.128416061401367,29.128416061401367,1.0232050261496575
2023-05-08,29.128416061401367,29.197362851694706,28.328037899889626,28.499903631542722,344979000,28.548866271972656,28.548866271972656,0.8693249518050798
2023-05-09,28.548866271972656,28.95055528467661,28.427961622279568,28.876613204312434,314869000,28.86262321472168,28.86262321472168,0.5225936623970426
2023-05-10,28.86262321472168,29.090447225037636,28.43895189810926,28.982529184246165,369350000,28.555858612060547,28.555858612060547,0.6514953269283765
2023-05-11,28.555858612060547,28.92757205566267,28.22411699956995,28.873613037762063,322149000,28.318042755126953,28.318042755126953,0.703455056092718
2023-05-12,28.318042755126953,28.757702383519174,28.02426991669217,28.506895497489484,274222000,28.930566787719727,28.930566787719727,0.7334324668270042
2023-05-15,28.930566787719727,28.94655513827334,28.130188701131114,28.48591187164364,293926000,29.19036865234375,29.19036865234375,0.816366437142225
2023-05-16,29.19036865234375,29.84686118256938,28.809665192443962,28.818657092059023,449405000,30.154617309570312,30.154617309570312,1.0371959901254186
2023-05-17,30.154617309570312,30.175600947098626,29.407197674823205,29.56107768336416,432535000,31.65345573425293,31.65345573425293,0.768403272275421
2023-05-18,31.65345573425293,31.8033391347446,30.29650809578211,30.38643851725128,748725000,31.239778518676758,31.239778518676758,1.506831038962492
2023-05-19,31.239778518676758,31.55553368610552,30.89204855454389,31.511567149468043,473908000,31.15184783935547,31.15184783935547,0.6634851315616288
2023-05-22,31.15184783935547,31.495581197519755,30.656231812128347,30.87705936340456,372000000,30.66422462463379,30.66422462463379,0.839349385391408
2023-05-23,30.66422462463379,31.263760164158064,30.60726957743284,30.975983181421253,356253000,30.514341354370117,30.514341354370117,0.6564905867252229
2023-05-24,30.514341354370117,30.583288141844005,29.78290810719129,30.186594444774748,721419000,37.95057678222656,37.95057678222656,0.800380034652715
2023-05-25,37.95057678222656,39.449414745877256,36.60661752172898,38.49315539321364,1543911000,38.91582489013672,38.91582489013672,2.8427972241482777
2023-05-26,38.91582489013672,39.13965036548496,37.5209065628187,37.86064329293303,714397000,40.07992172241211,40.07992172241211,1.618743802666259
2023-05-30,40.07992172241211,41.90550581208473,39.91804849161949,40.56354787392991,923401000,37.804683685302734,37.804683685302734,1.9874573204652464
2023-05-31,37.804683685302734,40.26377529792952,37.792691946795934,39.45740140056339,1002580000,39.73918533325195,39.73918533325195,2.4710833511335863
2023-06-01,39.73918533325195,40.0189671601438,38.31029304006884,38.45917585173872,635873000,39.29653549194336,39.29653549194336,1.70867412007496
2023-06-02,39.29653549194336,40.46862717747999,39.02774286315594,40.06593947840575,482731000,39.140655517578125,39.140655517578125,1.4408843143240446
2023-06-05,39.140655517578125,39.534347478908344,38.677014278698906,38.87885745313366,396094000,38.62405014038086,38.62405014038086,0.8573332002094389
2023-06-06,38.62405014038086,39.12965860906724,38.11844167169448,38.799916275766684,388729000,37.44983673095703,37.44983673095703,1.0112169373727653
2023-06-07,37.44983673095703,39.4724798355732,37.33091714927566,38.88887231517685,511998000,38.48414611816406,38.48414611816406,2.14156268629754
2023-06-08,38.48414611816406,38.83790856539692,37.47982353092405,37.69867447040822,417772000,38.74397277832031,38.74397277832031,1.3580850344728717
2023-06-09,38.74397277832031,39.68433913025439,38.54110994385187,39.01079182389234,427717000,39.45549011230469,39.45549011230469,1.1432291864025217
2023-06-12,39.45549011230469,39.50345822042976,38.59207179032555,39.173681765722975,388701000,40.99445724487305,40.99445724487305,0.9113864301042156
2023-06-13,40.99445724487305,41.073406583154025,39.7133202956982,40.15901999798978,613208000,42.968135833740234,42.968135833740234,1.3600862874558217
2023-06-14,42.968135833740234,42.97113217286291,40.524773764652764,40.79659433055989,740465000,42.624366760253906,42.624366760253906,2.446358408210145
2023-06-15,42.624366760253906,43.25994139693394,42.11870592148791,42.573402308118794,568622000,42.663333892822266,42.663333892822266,1.141235475446031
2023-06-16,42.663333892822266,43.691642253904746,42.63235266585127,43.42082432044267,655709000,43.77859115600586,43.77859115600586,1.059289588053474
2023-06-20,43.77859115600586,43.96047200197597,42.645353517675446,42.969137333828364,451153000,43.01609802246094,43.01609802246094,1.3151184843005268
2023-06-21,43.01609802246094,43.58571883513906,42.0517495771643,43.471793147749,551603000,42.996116638183594,42.996116638183594,1.5339692579747606
2023-06-22,42.996116638183594,43.39684459011098,42.205647311041446,42.22463174963578,417737000,42.180667877197266,42.180667877197266,1.1911972790695344
2023-06-23,42.180667877197266,42.780263617046714,41.98679785096617,42.435497782094814,358140000,40.60472106933594,40.60472106933594,0.7934657660805442
2023-06-26,40.60472106933594,42.73528968879071,40.07307674112564,42.432491709500844,594322000,41.8478889465332,41.8478889465332,2.6622129476650684
2023-06-27,41.8478889465332,41.91184516121733,40.420849943071936,40.77161225013015,462175000,41.08940124511719,41.08940124511719,1.4909952181453932
2023-06-28,41.08940124511719,41.8169132235577,40.49080429319049,40.632707269414,582639000,40.79458999633789,40.79458999633789,1.3261089303672051
2023-06-29,40.79458999633789,41.57206751161818,40.57273892901067,41.53009589413119,380514000,42.273597717285156,42.273597717285156,0.9993285826075109
2023-06-30,42.273597717285156,42.521432314666136,41.47313679846607,41.65201747661018,501148000,42.384525299072266,42.384525299072266,1.0482955162000636
2023-07-03,42.384525299072266,42.86920031645341,42.17366841247964,42.48845557277733,198209000,42.28859329223633,42.28859329223633,0.695531903973766
2023-07-05,42.28859329223633,43.14801275888201,42.05674678060165,42.10671245240927,323618000,42.074737548828125,42.074737548828125,1.0912659782803615
2023-07-06,42.074737548828125,42.15068674468522,41.31824574169724,41.81591253990793,303582000,42.474464416503906,42.474464416503906,0.8324410029879772
2023-07-07,42.474464416503906,43.18498944249767,42.151683210929725,42.293586172904085,355881000,42.15167999267578,42.15167999267578,1.0333062315679413
2023-07-10,42.15167999267578,42.782256847848465,41.62103447108327,42.62836091679516,353908000,42.376529693603516,42.376529693603516,1.1612223767651955
2023-07-11,42.376529693603516,42.72929334341537,42.03875917556284,42.45247888360537,298244000,43.87252426147461,43.87252426147461,0.6905341678525332
2023-07-12,43.87252426147461,43.90550305041173,42.748279595768494,43.00410823370412,481277000,45.946136474609375,45.946136474609375,1.157223454643237
2023-07-13,45.946136474609375,46.12401457256602,44.46213275662318,44.48811627852953,478204000,45.43846893310547,45.43846893310547,1.6618818159428415
2023-07-14,45.43846893310547,48.05570973298696,45.02974318376143,46.551719286402424,772075000,46.4298095703125,46.4298095703125,3.0259665492255294
2023-07-17,46.4298095703125,46.464785922555656,45.231616951942435,46.25792796050985,510488000,47.46211242675781,47.46211242675781,1.233168970613221
2023-07-18,47.46211242675781,47.86384295444501,45.703295752651904,46.66964557192856,569164000,47.04539108276367,47.04539108276367,2.1605472017931078
2023-07-19,47.04539108276367,47.78589468669408,46.71061692438983,47.432132278953816,427502000,45.489437103271484,45.489437103271484,1.0752777623042462
2023-07-20,45.489437103271484,47.05538631913264,45.03174443382623,46.47577391693099,537865000,44.27924346923828,44.27924346923828,2.0236418853064038
2023-07-21,44.27924346923828,45.83520092266416,44.07038418411093,45.75725037396218,963769000,44.58205032348633,44.58205032348633,1.764816738553229
2023-07-24,44.58205032348633,45.07871832138468,44.01043572473537,44.70096991726032,382516000,45.64833450317383,45.64833450317383,1.0682825966493041
2023-07-25,45.64833450317383,46.151993949696525,44.892841521253494,44.910830992402,348081000,45.42148208618164,45.42148208618164,1.2591524284430307
2023-07-26,45.42148208618164,46.022080298497244,44.60003539984157,45.990100289718285,364237000,45.86918258666992,45.86918258666992,1.4220448986556704
2023-07-27,45.86918258666992,47.36317772161204,45.719281777299805,46.487766448987706,455976000,46.71861267089844,46.71861267089844,1.6438959443122343
2023-07-28,46.71861267089844,46.99542712373659,46.34986093104817,46.63666699267924,331194000,46.697628021240234,46.697628021240234,0.6455661926884204
2023-07-31,46.697628021240234,47.09835978102498,46.474778161903316,46.722612762047206,251055000,46.475772857666016,46.475772857666016,0.6235816191216657
2023-08-01,46.475772857666016,46.86851053327996,45.996095610984916,46.42880353138704,237858000,44.23927688598633,44.23927688598633,0.872414922295043
2023-08-02,44.23927688598633,45.80922119475112,43.35786912941364,45.80022836613243,530142000,44.485111236572266,44.485111236572266,2.451352065337474
2023-08-03,44.485111236572266,45.08770701221157,43.77059114765512,43.77059114765512,324176000,44.65000534057617,44.65000534057617,1.317115864556449
2023-08-04,44.65000534057617,45.61135750960015,44.363199262281455,44.95480089030669,362666000,45.38650894165039,45.38650894165039,1.2481582473186918
2023-08-07,45.38650894165039,45.509427463028686,44.53308218630117,45.08071461988879,322154000,44.63401412963867,44.63401412963867,0.976345276727514
2023-08-08,44.63401412963867,45.21162517699858,44.0264206319756,44.822886411936246,353843000,42.52542495727539,42.52542495727539,1.1852045450229838
2023-08-09,42.52542495727539,44.282243844242906,42.105705013706,44.24426734922616,586449000,42.35953903198242,42.35953903198242,2.1765388305369058
2023-08-10,42.35953903198242,43.54474351477006,41.80690894140178,42.13169148232309,492705000,40.82756805419922,40.82756805419922,1.737834573368282
2023-08-11,40.82756805419922,41.98978918777693,40.611713480681736,41.72296635669751,533085000,43.72362518310547,43.72362518310547,1.3780757070951921
2023-08-14,43.72362518310547,43.770594514507756,40.28393840809102,40.45882016103964,690286000,43.91049575805664,43.91049575805664,3.4866561064167385
2023-08-15,43.91049575805664,45.23760701962332,43.680650645645,44.53008221287335,676512000,43.45680618286133,43.45680618286133,1.5569563739783163
2023-08-16,43.45680618286133,44.64500713653826,43.37685806021179,44.49011241407516,527451000,43.31489944458008,43.31489944458008,1.2681490763264733
2023-08-17,43.31489944458008,44.032415865763284,42.97212742620197,43.9404785824408,452395000,43.269927978515625,43.269927978515625,1.0602884395613117
2023-08-18,43.269927978515625,43.548739981442054,41.632028496640906,42.60637233743457,583768000,46.93546676635742,46.93546676635742,1.916711484801148
2023-08-21,46.93546676635742,47.03340054502666,44.192310747529035,44.464127494140655,692573000,45.6373405456543,45.6373405456543,2.8410897974976237
2023-08-22,45.6373405456543,48.15465044840223,45.30256635922711,48.1026834062312,755293000,47.08436584472656,47.08436584472656,2.852084089175122
2023-08-23,47.08436584472656,47.16830907830672,45.17764599536138,45.83520513720857,779046000,47.13132858276367,47.13132858276367,1.9906630829453391
2023-08-24,47.13132858276367,50.23224558084789,47.12733346452531,50.182279917918194,1156044000,45.98710632324219,45.98710632324219,3.1049121163225806
2023-08-25,45.98710632324219,47.77290532972233,44.993770374089465,46.980438460258725,925341000,46.803550720214844,46.803550720214844,2.7791349556328626
2023-08-28,46.803550720214844,46.9484538143124,44.857859477973676,46.450787109194195,685192000,48.75124740600586,48.75124740600586,2.090594336338725
2023-08-29,48.75124740600586,49.04804888819601,46.35985248205318,46.63466937521741,701397000,49.230926513671875,49.230926513671875,2.688196406142829
2023-08-30,49.230926513671875,49.89347960876958,48.39248907555187,49.011072990962134,735206000,49.32186508178711,49.32186508178711,1.5009905332177098
2023-08-31,49.32186508178711,49.710603865788684,48.925132248027246,49.346849822900985,528570000,48.47643280029297,48.47643280029297,0.7854716177614378
2023-09-01,48.47643280029297,49.76656646527334,48.109678602925236,49.728593775552426,463830000,48.515403747558594,48.515403747558594,1.656887862348107
2023-09-05,48.515403747558594,48.81820170710798,47.82786596593289,48.190621199909984,382653000,47.03328323364258,47.03328323364258,0.9903357411750946
2023-09-06,47.03328323364258,48.520405806998106,46.55256753544233,48.412471520397574,468670000,46.213768005371094,46.213768005371094,1.9678382715557774
2023-09-07,46.213768005371094,46.31670798515735,45.12540865832907,45.49819008210968,433330000,45.5451545715332,45.5451545715332,1.191299326828279
2023-09-08,45.5451545715332,46.57854589398362,45.24433318600193,45.914939369305465,473069000,45.151390075683594,45.151390075683594,1.334212707981692
2023-09-11,45.151390075683594,46.13580667584193,44.28589904966943,46.12081612132712,473966000,44.84356689453125,44.84356689453125,1.8499076261724952
2023-09-12,44.84356689453125,45.64609526594391,44.50476589129932,44.711644683644934,349256000,45.45820999145508,45.45820999145508,1.1413293746445916
2023-09-13,45.45820999145508,45.90294758191361,44.47678613148132,44.57372912057882,398355000,45.55415344238281,45.55415344238281,1.4261614504322893
2023-09-14,45.55415344238281,45.959912533797855,45.104417736108495,45.92293557779265,370097000,43.87413787841797,43.87413787841797,0.8554947976893601
2023-09-15,43.87413787841797,45.572134413088484,43.78218921317514,45.314286993054964,506831000,43.94010543823242,43.94010543823242,1.7899451999133476
2023-09-18,43.94010543823242,44.215943861574196,41.97526372784756,42.722824284605466,500271000,43.49436569213867,43.49436569213867,2.2406801337266344
2023-09-19,43.49436569213867,43.94010212892765,42.97666925633851,43.80718104995943,373064000,42.21411895751953,42.21411895751953,0.9634328725891379
2023-09-20,42.21411895751953,43.877140298495235,42.1981295407641,43.57431736743093,367108000,40.992835998535156,40.992835998535156,1.6790107577311346
2023-09-21,40.992835998535156,42.075198207915804,40.955859044978006,41.558504470242454,450736000,41.585487365722656,41.585487365722656,1.1193391629377984
2023-09-22,41.585487365722656,42.09019092808113,41.20670902536928,41.54750773927353,479236000,42.19712448120117,42.19712448120117,0.8834819027118499
2023-09-25,42.19712448120117,42.51093866052547,41.152738174077406,41.56649572457013,419091000,41.886314392089844,41.886314392089844,1.3582004864480623
2023-09-26,41.886314392089844,42.794779402172175,41.63046465348833,41.97626153603217,402282000,42.4429817199707,42.4429817199707,1.164314748683843
2023-09-27,42.4429817199707,42.84674687562001,41.60447906383656,42.3050663366097,444935000,43.06361770629883,43.06361770629883,1.2422678117834565
2023-09-28,43.06361770629883,43.42040584820638,42.09019244907844,42.43498662299495,424663000,43.47337341308594,43.47337341308594,1.330213399127942
2023-09-29,43.47337341308594,44.117993873277456,43.28148518657967,43.80117928965927,397830000,44.755619049072266,44.755619049072266,0.8365086866977833
2023-10-02,44.755619049072266,45.14838526378596,43.835160204850645,44.004059360800305,433298000,43.491363525390625,43.491363525390625,1.3132250589353163
2023-10-03,43.491363525390625,45.103416123255286,43.22052325615126,44.78160339586175,470850000,44.01505661010742,44.01505661010742,1.882892867104026
2023-10-04,44.01505661010742,44.11699771323821,43.266497283456516,43.71623295909225,361821000,44.661678314208984,44.661678314208984,0.8505004297816967
2023-10-05,44.661678314208984,44.873555244834996,43.862150279908775,44.02405361077508,393483000,45.73504638671875,45.73504638671875,1.0114049649262213
2023-10-06,45.73504638671875,45.762030910222144,44.00006886129196,44.166970312257135,434436000,45.246334075927734,45.246334075927734,1.7619620489301866
2023-10-09,45.246334075927734,45.578139267709204,44.34186831967445,44.81558816881038,409675000,45.77102279663086,45.77102279663086,1.2362709480347576
2023-10-10,45.77102279663086,46.23174977831537,45.061441940637515,45.283311292435734,368582000,46.77843475341797,46.77843475341797,1.1703078376778535
2023-10-11,46.77843475341797,46.83140494362504,46.0228794586557,46.168793384796125,378137000,46.91734313964844,46.91734313964844,0.8085254849693371
2023-10-12,46.91734313964844,47.58095342346612,46.30270758757265,46.7494428449331,481325000,45.4342155456543,45.4342155456543,1.2782458358934718
2023-10-13,45.4342155456543,47.08824310789531,45.25332242437659,46.93233297059444,474115000,46.067848205566406,46.067848205566406,1.8349206835187175
2023-10-16,46.067848205566406,46.19776888197393,44.88554260061679,45.036454627581854,375099000,43.91211700439453,43.91211700439453,1.312226281357141
2023-10-17,43.91211700439453,44.72763821121428,42.45497569088067,43.9740807563203,812333000,42.171146392822266,42.171146392822266,2.272662520333604
2023-10-18,42.171146392822266,43.19354648553622,41.80036652222744,42.56591420178306,627294000,42.07620620727539,42.07620620727539,1.393179963308775
2023-10-19,42.07620620727539,43.27150096490334,41.85733341911429,42.78578713530396,501233000,41.362613677978516,41.362613677978516,1.4141675457890486
2023-10-20,41.362613677978516,42.444975701413775,41.05379383527108,41.86531563740863,477266000,42.94968795776367,42.94968795776367,1.391181866142695
2023-10-23,42.94968795776367,43.222529794895785,40.92088476471772,41.20471789682862,478530000,43.637271881103516,43.637271881103516,2.301645030178065
2023-10-24,43.637271881103516,43.671252244736124,42.665848275731676,43.051618617355444,401463000,41.754390716552734,41.754390716552734,1.0054039690044476
2023-10-25,41.754390716552734,43.62429085852798,41.53052363272983,43.37243657677688,398379000,40.30224609375,40.30224609375,2.093767225798146
